Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-0454-JPN,2001,0454,Natural,Meteorological,Storm,Tropical cyclone,,Pabuk,Affect,Japan,JPN,Eastern Asia,Asia,"Siga, Aiti, Oosaka, Ehime, Mie provinces",,,,,,,,109,Kph,,,,,2001,8,21,2001,8,23,9,40,7000,,7040,,500000,800000,69.25933995
2001-0511-JPN,2001,0511,Natural,Meteorological,Storm,Tropical cyclone,,Danas,Affect,Japan,JPN,Eastern Asia,Asia,Tookyoo province,,,,,,,,126,Kph,,,,,2001,9,10,2001,9,13,7,15,1200,,1215,,300000,500000,69.25933995
2001-0488-MEX,2001,0488,Natural,Meteorological,Storm,Tropical cyclone,,Dalila,Affect,Mexico,MEX,Central America,Americas,"Guerrero, Chiapas provinces",,,,,,,,,Kph,,,,,2001,7,25,2001,7,25,,,100,,100,,,,69.25933995
2001-0562-MEX,2001,0562,Natural,Meteorological,Storm,Tropical cyclone,,Juliette,Affect,Mexico,MEX,Central America,Americas,Baja California Sur province,,,,,,Yes,,120,Kph,,,,,2001,9,24,2001,10,2,3,,3000,800,3800,,150000,400000,69.25933995
2001-0570-MEX,2001,0570,Natural,Meteorological,Storm,Tropical cyclone,,Iris,Affect,Mexico,MEX,Central America,Americas,Oaxaca province,,,,,,,,,Kph,,,,,2001,10,4,2001,10,9,2,,,,,,,1000,69.25933995
2001-0572-MEX,2001,0572,Natural,Meteorological,Storm,Tropical cyclone,,Lorena,Waiting,Mexico,MEX,Central America,Americas,"Colima, Jalisco, Michoacan, Nayarit, Sinaloa provinces",,,,,,,,,Kph,,,,,2001,10,3,2001,10,3,,,,,,,,,69.25933995
2001-0735-MEX,2001,0735,Natural,Meteorological,Storm,Tropical cyclone,,Chantal,Affect,Mexico,MEX,Central America,Americas,Quintana Roo province,,,,,,,,100,Kph,,,,,2001,8,21,2001,8,21,,,2500,,2500,,,,69.25933995
2001-0611-NIC,2001,0611,Natural,Meteorological,Storm,Tropical cyclone,,Michelle,Kill,Nicaragua,NIC,Central America,Americas,Atlantico Norte province,,,,,,,,110,Kph,,,,,2001,11,1,2001,11,4,16,,24866,,24866,,,1000,69.25933995
2001-0319-PHL,2001,0319,Natural,Meteorological,Storm,Tropical cyclone,,Utor (Feria),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV (Southern Tagalog), Region VIII (Eastern Visayas), Cordillera Administrative region (CAR), National Capital region (NCR) provinces",,,,,,,,140,Kph,,,,,2001,7,,2001,7,,232,241,1902413,,1902654,,,68565,69.25933995
2001-0711-TON,2001,0711,Natural,Meteorological,Storm,Tropical cyclone,,Waka,Affect,Tonga,TON,Polynesia,Oceania,"Vava'u, Niuafo'ou islands (Tonga province)",,,,Yes,,,868,260,Kph,,,,,2001,12,31,2001,12,31,,,16500,,16500,,,51300,69.25933995
2001-0293-TWN,2001,0293,Natural,Meteorological,Storm,Tropical cyclone,,Chebi,Kill,Taiwan (Province of China),TWN,Eastern Asia,Asia,Taiwan Sheng province,,,,,,,,225,Kph,,,,,2001,6,24,2001,6,25,9,116,,,116,,,5000,69.25933995
2001-0359-TWN,2001,0359,Natural,Meteorological,Storm,Tropical cyclone,,Utor,Waiting,Taiwan (Province of China),TWN,Eastern Asia,Asia,Taiwan Sheng province,,,,,,,,140,Kph,,,,,2001,7,6,2001,7,8,1,6,,,6,,,2000,69.25933995
2001-0405-TWN,2001,0405,Natural,Meteorological,Storm,Tropical cyclone,,Toraji,Kill,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Hualian, Nantou areas (Taiwan Sheng province)",,,,,,,,150,Kph,,,,,2001,7,30,2001,7,30,100,,,,,,20000,240000,69.25933995
2001-0415-TWN,2001,0415,Natural,Meteorological,Storm,Tropical cyclone,,Trami,Affect,Taiwan (Province of China),TWN,Eastern Asia,Asia,Kaoshiung area (Taiwan Sheng province),,,,,,,,,Kph,,,,,2001,7,11,2001,7,11,5,17,,2000,2017,,,,69.25933995
2002-0557-KOR,2002,0557,Natural,Meteorological,Storm,Tropical cyclone,,Rusa,Kill,Korea (the Republic of),KOR,Eastern Asia,Asia,"Kyongsangbuk-do, Kyongsangnam-do, Chungchongbuk-do, Chungchongnam-do, Kang-won-do, Cheju-do provinces",,"Slide (land, mud, snow, rock)",,,,,190,204,Kph,,,,,2002,8,31,2002,9,6,184,,88625,,88625,,170000,4200000,70.35781897
2002-0146-MDG,2002,0146,Natural,Meteorological,Storm,Tropical cyclone,,Hary,Waiting,Madagascar,MDG,Eastern Africa,Africa,"Antalaha district (Sava province), Sainte-Marie district (Analanjirofo province), Toamasina I district (Atsinanana province)",,Rain,,,,,,300,Kph,,,,,2002,3,9,2002,3,11,1,,,,,,,,70.35781897
2002-0657-HTI,2002,0657,Natural,Meteorological,Storm,Tropical cyclone,,Lili,Affect,Haiti,HTI,Caribbean,Americas,"Grande Anse, Centre, Sud, Nippes, Ouest, Artibonite, Nord Ouest, Nord, Nord Est, Sud Est provinces",,Flood,,,,,,150,Kph,,,,,2002,9,30,2002,9,30,4,,250,,250,,,,70.35781897
2002-0627-JAM,2002,0627,Natural,Meteorological,Storm,Tropical cyclone,,Lili,Affect,Jamaica,JAM,Caribbean,Americas,"Saint Thomas, Saint Andrew And Kingston, Saint Elizabeth, Clarendon, Westmoreland provinces",,Flood,,,,,,100,Kph,,,,,2002,9,30,2002,9,30,4,,1500,,1500,,,30,70.35781897
2002-0126-FSM,2002,0126,Natural,Meteorological,Storm,Tropical cyclone,,Mitag,Affect,Micronesia (Federated States of),FSM,Micronesia,Oceania,Yap Island (Micronesia province),,Surge,,,,Yes,,212,Kph,,,,,2002,3,3,2002,3,3,,,,175,175,,,,70.35781897
2002-0811-SLB,2002,0811,Natural,Meteorological,Storm,Tropical cyclone,,Zoe,Affect,Solomon Islands,SLB,Melanesia,Oceania,"Tikopia, Fataka, Anuta islands (Temotu area, Solomon Islands province)",,Surge,,Yes,,Yes,584,340,Kph,,,,,2002,12,28,2002,12,29,,10,,1100,1110,,,,70.35781897
2002-0397-FSM,2002,0397,Natural,Meteorological,Storm,Tropical cyclone,,Chata'an,Kill,Micronesia (Federated States of),FSM,Micronesia,Oceania,"Weno, Tonoas, Fefan, Udot, Uman, Siis villages (Chuuk island, Micronesia province)",,,,,,,138,112,Kph,,,,,2002,7,1,2002,7,1,47,148,1300,,1448,,,500,70.35781897
2002-0849-GTM,2002,0849,Natural,Meteorological,Storm,Tropical cyclone,,Isidore,Affect,Guatemala,GTM,Central America,Americas,"Retalhuleu, Suchitepequez, Escuintla, San Marcos provinces",,,,,,,,,Kph,,,,,2002,9,20,2002,9,24,2,,1500,,1500,,,100,70.35781897
2002-0432-GUM,2002,0432,Natural,Meteorological,Storm,Tropical cyclone,,Chata'an,Affect,Guam,GUM,Micronesia,Oceania,Guam province,,,,,,,,177,Kph,,,,,2002,7,5,2002,7,5,,,4044,,4044,,,60000,70.35781897
2002-0753-GUM,2002,0753,Natural,Meteorological,Storm,Tropical cyclone,,Pongsona,Declar/Int,Guam,GUM,Micronesia,Oceania,Guam province,,,,,,,,180,Kph,,,,,2002,12,8,2002,12,8,1,,6000,5100,11100,,,70000,70.35781897
2002-0204-IND,2002,0204,Natural,Meteorological,Storm,Tropical cyclone,,,Affect,India,IND,Southern Asia,Asia,West Bengal province,,,,,,,,,Kph,,,,,2002,4,3,2002,4,3,9,50,,5000,5050,,,416,70.35781897
2002-0702-IND,2002,0702,Natural,Meteorological,Storm,Tropical cyclone,,,Kill,India,IND,Southern Asia,Asia,"Baleshwar, Bhadrak, Jagatsinghpur, Kendrapara districts (Orissa province), East Midnapore, North 24 Parganas, South 24 Parganas (West Bengal province)",,,,,,,,60,Kph,,,,,2002,11,13,2002,11,13,124,,,,,,,,70.35781897
2002-0656-JAM,2002,0656,Natural,Meteorological,Storm,Tropical cyclone,,Isidore,Regional,Jamaica,JAM,Caribbean,Americas,"Westmoreland, Clarendon, Hanover provinces",,,,,,,,,Kph,,,,,2002,9,18,2002,9,19,,,,,,,,1000,70.35781897
2002-0430-JPN,2002,0430,Natural,Meteorological,Storm,Tropical cyclone,,Halong,Affect,Japan,JPN,Eastern Asia,Asia,"Okinawa, Kagosima, Isikawa provinces",,,,,,,,108,Kph,,,,,2002,7,15,2002,7,15,,9,570,,579,,,,70.35781897
2002-0431-JPN,2002,0431,Natural,Meteorological,Storm,Tropical cyclone,,Chata'an,Affect,Japan,JPN,Eastern Asia,Asia,Hokkaidoo province,,,,,,,,,Kph,,,,,2002,7,5,2002,7,5,5,18,100000,,100018,,,5000,70.35781897
2002-0004-MDG,2002,0004,Natural,Meteorological,Storm,Tropical cyclone,,Cyprien,Affect,Madagascar,MDG,Eastern Africa,Africa,"Morondava district (Menabe province), Morombe, Toliary-I districts (Atsimo Andrefana province)",,,,,,,,150,Kph,,,,,2002,1,2,2002,1,2,2,,1900,,1900,,,181,70.35781897
2002-0281-MDG,2002,0281,Natural,Meteorological,Storm,Tropical cyclone,,Kesiny,Affect,Madagascar,MDG,Eastern Africa,Africa,"Antsiranana II, Ambilobe, Nosy-Be districts (Diana province), Vohemar district (Sava province), Fenerive Est, Maroantsetra districts (Analanjirofo province), Atsinanana province",,,,,,,205,180,Kph,,,,,2002,5,9,2002,5,9,20,1200,520000,5000,526200,,,,70.35781897
2002-0609-MEX,2002,0609,Natural,Meteorological,Storm,Tropical cyclone,,Isidore,Kill,Mexico,MEX,Central America,Americas,"Campeche, Quintana Roo, Yucatan provinces",,,,Yes,,,,180,Kph,,,,,2002,9,20,2002,9,20,13,30,500000,,500030,,280000,640000,70.35781897
2002-0647-MEX,2002,0647,Natural,Meteorological,Storm,Tropical cyclone,,Julio,Affect,Mexico,MEX,Central America,Americas,Acapulco De Juarez district (Guerrero province),,,,,,,,,Kph,,,,,2002,9,25,2002,9,25,,,500,,500,,,,70.35781897
2002-0669-MEX,2002,0669,Natural,Meteorological,Storm,Tropical cyclone,,Kenna,Waiting,Mexico,MEX,Central America,Americas,"Nayarit, Jalisco, Sinaloa, Colima provinces",,,,,,,450,225,Kph,,,,,2002,10,25,2002,10,26,3,200,8800,,9000,,,200000,70.35781897
2002-0039-MUS,2002,0039,Natural,Meteorological,Storm,Tropical cyclone,,Dina,Affect,Mauritius,MUS,Eastern Africa,Africa,Port Louis province,,,,,,,10,206,Kph,,,,,2002,1,22,2002,1,22,3,50,,1000,1050,,,50000,70.35781897
2002-0850-NIC,2002,0850,Natural,Meteorological,Storm,Tropical cyclone,,Isidore,Affect,Nicaragua,NIC,Central America,Americas,Managua province,,,,,,,,,Kph,,,,,2002,9,22,2002,9,22,2,,300,,300,,,1000,70.35781897
2002-0285-OMN,2002,0285,Natural,Meteorological,Storm,Tropical cyclone,,,Waiting,Oman,OMN,Western Asia,Asia,Dhofar province,,,,,,,,100,Kph,,,,,2002,5,10,2002,5,10,7,33,50,,83,,,50000,70.35781897
2002-0408-PHL,2002,0408,Natural,Meteorological,Storm,Tropical cyclone,,Chata'an,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,National Capital region (NCR) province,,,,,,,,170,Kph,,,,,2002,7,7,2002,7,9,33,41,700000,,700041,,,1000,70.35781897
2002-0423-PHL,2002,0423,Natural,Meteorological,Storm,Tropical cyclone,,Halong (Anday),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Cordillera Administrative region (CAR), National Capital region (NCR), Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV (Southern Tagalog), Region IV-A (Calabarzon), Region V (Bicol region) provinces",,,,,,,,160,Kph,,,,,2002,7,13,2002,7,13,62,,11000,,11000,,,5664,70.35781897
2002-0528-PHL,2002,0528,Natural,Meteorological,Storm,Tropical cyclone,,Rammasun (Florita),Affect,Philippines (the),PHL,South-Eastern Asia,Asia,National Capital region (NCR) province,,,,,,,,,Kph,,,,,2002,6,28,2002,7,3,7,,,3000,3000,,,,70.35781897
2002-0561-PRK,2002,0561,Natural,Meteorological,Storm,Tropical cyclone,,Rusa,Kill,Korea (the Democratic People's Republic of),PRK,Eastern Asia,Asia,"Tongchon, Anbyon, Kosong districts (Kangwon-do province)",,,,,,,133,,Kph,,,,,2002,8,31,2002,9,6,3,,7401,,7401,,,500,70.35781897
2002-0043-REU,2002,0043,Natural,Meteorological,Storm,Tropical cyclone,,Dina,Affect,Réunion,REU,Eastern Africa,Africa,"Arrondissement du vent, Arrondissement sous le vent provinces",,,,,,,,250,Kph,,,,,2002,1,,2002,1,,,300,,2800,3100,,,50000,70.35781897
2002-0635-RUS,2002,0635,Natural,Meteorological,Storm,Tropical cyclone,,Hygos,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Sakhaline Isl. (Sakhalinskaya Oblast province),,,,,,,,,Kph,,,,,2002,10,2,2002,10,3,6,,,,,,,,70.35781897
2002-0851-SLV,2002,0851,Natural,Meteorological,Storm,Tropical cyclone,,Isidore,Affect,El Salvador,SLV,Central America,Americas,Ahuachapan province,,,,,,,,,Kph,,,,,2002,9,21,2002,9,21,,,500,,500,,,,70.35781897
2002-0590-SYC,2002,0590,Natural,Meteorological,Storm,Tropical cyclone,,,Affect,Seychelles,SYC,Eastern Africa,Africa,"Praslin, Anse Aux Pins, Anse Boileau, Anse Etoile, Anse Royale, Au Cap, Baie Lazare, Beau Vallon, Bel Air, Belombre, Cascade, Cerf Island, Conception, English River, Glacis, Grand Anse Mahe, Les Mamelles, Mont Buxton, Mont Fleuri, Plaisance, Pointe Larue, Port Glaud, Roche Caiman, St Louis, Ste Anne, Takamaka, Therese provinces",,,,,,,20,120,Kph,,,,,2002,9,5,2002,9,5,,,6800,,6800,,,,70.35781897
2002-0415-TWN,2002,0415,Natural,Meteorological,Storm,Tropical cyclone,,Nakri,Waiting,Taiwan (Province of China),TWN,Eastern Asia,Asia,Taiwan Sheng province,,,,,,,,65,Kph,,,,,2002,7,9,2002,7,9,7,,,,,,,,70.35781897
2003-0024-FJI,2003,0024,Natural,Meteorological,Storm,Tropical cyclone,,Ami,Kill,Fiji,FJI,Melanesia,Oceania,"Northern, Eastern, Western provinces",,Surge,"Slide (land, mud, snow, rock)",Yes,Yes,Yes,2254,150,Kph,,,,,2003,1,14,2003,1,14,17,,30000,,30000,,,30000,71.95500655
2003-0114-MOZ,2003,0114,Natural,Meteorological,Storm,Tropical cyclone,,Japhet,Affect,Mozambique,MOZ,Eastern Africa,Africa,"Inhambane, Sofala, Manica, Gaza provinces",,Rain,,,,,,130,Kph,,,,,2003,3,3,2003,3,3,11,10,23000,,23010,,,,71.95500655
2003-0100-IND,2003,0100,Natural,Meteorological,Storm,Tropical cyclone,,,Affect,India,IND,Southern Asia,Asia,Gujarat province,,,,,,,,,Kph,,,,,2003,2,18,2003,2,18,5,,140,,140,,,,71.95500655
2003-0065-MDG,2003,0065,Natural,Meteorological,Storm,Tropical cyclone,,Fari,Affect,Madagascar,MDG,Eastern Africa,Africa,"Analanjirofo, Atsimo Atsinanana, Atsinanana, Sava, Vatovavy Fitovinanay provinces",,,,,,,,,Kph,,,,,2003,1,29,2003,1,29,,,,500,500,,,,71.95500655
2003-0057-SLB,2003,0057,Natural,Meteorological,Storm,Tropical cyclone,,Beni,Affect,Solomon Islands,SLB,Melanesia,Oceania,"Rennell, Bellona islands (Solomon Islands province)",,,,,,,,110,Kph,,,,,2003,1,26,2003,1,28,,,275,,275,,,,71.95500655
2001-0242-USA,2001,0242,Natural,Meteorological,Storm,Tropical cyclone,,Allison,Kill,United States of America (the),USA,Northern America,Americas,"Texas, Mississippi, Louisiana, Florida, Pennsylvania, South Carolina, North Carolina, Georgia, Pensylvania, New Jersey, Virginia, Iowa provinces",,Flood,,,,Yes,,,Kph,,,,,2001,6,5,2001,6,17,41,,102000,70000,172000,,3500000,6000000,69.25933995
2001-0318-VNM,2001,0318,Natural,Meteorological,Storm,Tropical cyclone,,Durian,Kill,Viet Nam,VNM,South-Eastern Asia,Asia,"Thai Nguyen, Tuyen Quang, Vinh Phuc provinces",,,,,,,,,Kph,,,,,2001,7,4,2001,7,4,30,3,117450,,117453,,,25000,69.25933995
2001-0436-VNM,2001,0436,Natural,Meteorological,Storm,Tropical cyclone,,Usagi,Affect,Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Tinh, Nghe An, Quang Binh, Thanh Hoa provinces",,,,,,,,196,Kph,,,,,2001,8,11,2001,8,11,3,3,,10000,10003,,,3200,69.25933995
2001-0624-VNM,2001,0624,Natural,Meteorological,Storm,Tropical cyclone,,Lingling (Nanang),Kill,Viet Nam,VNM,South-Eastern Asia,Asia,"Phu Yen, Binh Dinh, Quang Ngai, Quang Tri provinces",,,,,,,,,Kph,,,,,2001,11,12,2001,11,12,20,83,60000,13100,73183,,,55000,69.25933995
2001-0093-VUT,2001,0093,Natural,Meteorological,Storm,Tropical cyclone,,Paula,Declar/Int,Vanuatu,VUT,Melanesia,Oceania,"Malukulan Ambrym, Paama, Lopevi islands (Malampa province), Efate, Shepherd islands (Shefa province)",,,,,,,,200,Kph,,,,,2001,2,28,2001,2,28,1,,,,,,,,69.25933995
2001-0143-VUT,2001,0143,Natural,Meteorological,Storm,Tropical cyclone,,Sose,Affect,Vanuatu,VUT,Melanesia,Oceania,"Santo island (Sanma province), Malekula island (Malampa province), Ambae island (Penama province), Shepherd, Efate island (Shefa province), Erromango, Tanna, Anatom island (Tafea province),",,,,,,,,100,Kph,,,,,2001,4,7,2001,4,7,1,,505,295,800,,,,69.25933995
2002-0724-USA,2002,0724,Natural,Meteorological,Storm,Tropical cyclone,,Lili,Regional,United States of America (the),USA,Northern America,Americas,"St. Tammany, Terrebonne, Lafayette, Acadia, Evangeline, Rapides districts (Louisiana province)",,Flood,,,,,,,Kph,,,,,2002,10,3,2002,10,3,,,,,,,750000,2000000,70.35781897
2002-0652-USA,2002,0652,Natural,Meteorological,Storm,Tropical cyclone,,Isidore,Affect,United States of America (the),USA,Northern America,Americas,"Louisiane, Mississippi, Alabama, Tennessee provinces",,,,,,,,105,Kph,,,,,2002,9,26,2002,9,27,1,,13200,,13200,,200000,300000,70.35781897
2002-0653-VCT,2002,0653,Natural,Meteorological,Storm,Tropical cyclone,,Lili,Regional,Saint Vincent and the Grenadines,VCT,Caribbean,Americas,"Charlotte, Grenadines, Saint Andrew, Saint David, Saint George, Saint Patrick provinces",,,,,,,,,Kph,,,,,2002,9,24,2002,9,24,4,,,,,,,11000,70.35781897
2002-0826-MNP,2002,0826,Natural,Meteorological,Storm,Tropical cyclone,,Pongsona,Affect,Northern Mariana Islands (the),MNP,Micronesia,Oceania,"Saipan, Rota islands (Northern Mariana Islands province)",,,,,,,,,Kph,,,,,2002,12,8,2002,12,8,,,,300,300,,,,70.35781897
2003-0211-BGD,2003,0211,Natural,Meteorological,Storm,Tropical cyclone,,,Kill,Bangladesh,BGD,Southern Asia,Asia,"Noabadi, Nayabadi, Merashani villages (Brahamanbaria district, Chittagong)",,Hail,"Slide (land, mud, snow, rock)",,,,,120,Kph,,,,,2003,5,4,2003,5,4,23,400,,,400,,,,71.95500655
2003-0114-ZWE,2003,0114,Natural,Meteorological,Storm,Tropical cyclone,,Japhet,Affect,Zimbabwe,ZWE,Eastern Africa,Africa,"Manicaland, Masvingo, Matabeleland South provinces",,Rain,,,,,,,Kph,,,,,2003,3,7,2003,3,7,8,,,,,,,,71.95500655
2003-0448-BMU,2003,0448,Natural,Meteorological,Storm,Tropical cyclone,,Fabian,SigDam,Bermuda,BMU,Northern America,Americas,,,Rain,,,,,,240,Kph,,,,,2003,9,5,2003,9,6,4,,,,,,125000,300000,71.95500655
2003-0443-HKG,2003,0443,Natural,Meteorological,Storm,Tropical cyclone,,Dujuan,Kill,Hong Kong,HKG,Eastern Asia,Asia,Hong Kong,,Rain,,,,,,180,Kph,,,,,2003,9,2,2003,9,2,4,22,,,22,,,,71.95500655
2003-0487-CAN,2003,0487,Natural,Meteorological,Storm,Tropical cyclone,,Juan,Affected,Canada,CAN,Northern America,Americas,"Nova Scotia, Prince Edward Island provinces",,Flood,,,,Yes,,143,Kph,,,,,2003,9,28,2003,9,29,2,,200,,200,,,110000,71.95500655
2003-0599-DOM,2003,0599,Natural,Meteorological,Storm,Tropical cyclone,,Odette,Affected,Dominican Republic (the),DOM,Caribbean,Americas,"Barahona, Pedernales, Baoruco provinces",,Flood,,,,,,,Kph,,,,,2003,12,6,2003,12,6,8,,10000,,10000,,,,71.95500655
2003-0073-COD,2003,0073,Natural,Meteorological,Storm,Tropical cyclone,,,Kill,Congo (the Democratic Republic of the),COD,Middle Africa,Africa,"Yumbi area (Plateaux district, Bandundu province)",,,,,,,,,Kph,,,,,2003,2,2,2003,2,2,17,2500,,20000,22500,,,,71.95500655
2003-0779-BGD,2003,0779,Natural,Meteorological,Storm,Tropical cyclone,,,Kill,Bangladesh,BGD,Southern Asia,Asia,Barguna district (Barisal province),,,,,,,,,Kph,,,,,2003,12,20,2003,12,20,28,,,,,,,,71.95500655
2003-0468-CAN,2003,0468,Natural,Meteorological,Storm,Tropical cyclone,,Isabel,Kill,Canada,CAN,Northern America,Americas,Ontario province,,,,,,,,,Kph,,,,,2003,9,18,2003,9,18,,,,,,,,,71.95500655
2003-0346-CHN,2003,0346,Natural,Meteorological,Storm,Tropical cyclone,,Imbudo,Kill,China,CHN,Eastern Asia,Asia,"Guangxi Zhuangzu Zizhiqu, Guangdong Sheng provinces",,,,,,,,,Kph,,,,,2003,7,24,2003,7,24,20,20,7400000,,7400020,,,100000,71.95500655
2003-0443-CHN,2003,0443,Natural,Meteorological,Storm,Tropical cyclone,,Dujuan,Kill,China,CHN,Eastern Asia,Asia,"Guangdong Sheng, Fujian Sheng provinces",,,,,,,,,Kph,,,,,2003,9,1,2003,9,3,38,1000,,68925,69925,,,241000,71.95500655
2003-0594-CHN,2003,0594,Natural,Meteorological,Storm,Tropical cyclone,,Nepartak,Affected,China,CHN,Eastern Asia,Asia,Hainan Sheng province,,,,,,,,,Kph,,,,,2003,11,18,2003,11,18,,,1720000,,1720000,,,196938,71.95500655
2003-0577-FSM,2003,0577,Natural,Meteorological,Storm,Tropical cyclone,,Lupit,Affected,Micronesia (Federated States of),FSM,Micronesia,Oceania,"Ulithi Atoll, Woleai Atoll, Fais Island, Rumung Island, Yap Island areas (Micronesia province)",,,,,Yes,Yes,10,240,Kph,,,,,2003,11,21,2003,11,25,,,,1000,1000,,,,71.95500655
2003-0346-HKG,2003,0346,Natural,Meteorological,Storm,Tropical cyclone,,Imbudo,Kill,Hong Kong,HKG,Eastern Asia,Asia,Hong Kong,,,,,,,,,Kph,,,,,2003,7,26,2003,7,26,,11,3500,,3511,,,,71.95500655
2004-0153-FJI,2004,0153,Natural,Meteorological,Storm,Tropical cyclone,,,Kill,Fiji,FJI,Melanesia,Oceania,"Central, Western, Northern provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,90,Kph,,,,,2004,4,8,2004,4,8,16,,5000,,5000,,,4000,73.88141244
2004-0312-GUM,2004,0312,Natural,Meteorological,Storm,Tropical cyclone,,Tingting,Affected,Guam,GUM,Micronesia,Oceania,"Agat, Merizo, Barrigada, Mangilao areas (Guam province)",,Flood,"Slide (land, mud, snow, rock)",,,Yes,,137,Kph,,,,,2004,6,27,2004,6,28,1,,300,,300,,,,73.88141244
2004-0473-HTI,2004,0473,Natural,Meteorological,Storm,Tropical cyclone,,Jeanne,Kill,Haiti,HTI,Caribbean,Americas,"Artibonite, Centre, Sud, Nord Ouest provinces",,Flood,"Slide (land, mud, snow, rock)",Yes,,Yes,40208,,Kph,,,,,2004,9,17,2004,9,18,2754,2620,298926,14048,315594,,,50000,73.88141244
2004-0462-CUB,2004,0462,Natural,Meteorological,Storm,Tropical cyclone,,Ivan,Kill,Cuba,CUB,Caribbean,Americas,"Pinar del Rio, La Habana, Ciudad De La Habana, Matanzas, Villa Clara, Cienfuegos, Sancti Spiritus, Isla de la Juventud, Ciego de Avila, Santiago de Cuba provinces",,"Slide (land, mud, snow, rock)",Surge,,,,1703,,Kph,,,,,2004,9,13,2004,9,14,,,3245,,3245,,,200000,73.88141244
2004-0473-BHS,2004,0473,Natural,Meteorological,Storm,Tropical cyclone,,Jeanne,Kill,Bahamas (the),BHS,Caribbean,Americas,"Abaco, Andros, Berry, Bimini, Eleuthera, Exuma, Grand Bahama, New Providence Islands (Administrative unit not available)",,Flood,Surge,,,,,,Kph,,,,,2004,9,25,2004,9,25,9,,1000,,1000,,,550000,73.88141244
